iter	Accuracy	Logloss
3388	0.9642857143	0.05194035566
3389	0.9642857143	0.05194035566
3390	0.9642857143	0.05194035566
3391	0.9642857143	0.05194035566
3392	0.9642857143	0.05194035566
3393	0.9642857143	0.05194035566
3394	0.9642857143	0.05194035566
3395	0.9642857143	0.05194035566
3396	0.9642857143	0.05194035566
3397	0.9642857143	0.05194035566
3398	0.9642857143	0.05194035566
3399	0.9642857143	0.05194035566
3400	0.9642857143	0.05194035566
3401	0.9642857143	0.05194035566
3402	0.9642857143	0.05194035566
3403	0.9642857143	0.05194035566
3404	0.9642857143	0.05194035566
3405	0.9642857143	0.05194035566
3406	0.9642857143	0.05194035566
3407	0.9642857143	0.05194035566
3408	0.9642857143	0.05194035566
3409	0.9642857143	0.05194035566
3410	0.9642857143	0.05194035566
3411	0.9642857143	0.05194035566
3412	0.9642857143	0.05194035566
3413	0.9642857143	0.05194035566
3414	0.9642857143	0.05194035566
3415	0.9642857143	0.05194035566
3416	0.9642857143	0.05194035566
3417	0.9642857143	0.05194035566
3418	0.9642857143	0.05194035566
3419	0.9642857143	0.05194035566
3420	0.9642857143	0.05194035566
3421	0.9642857143	0.05194035566
3422	0.9642857143	0.05194035566
3423	0.9642857143	0.05194035566
3424	0.9642857143	0.05194035566
3425	0.9642857143	0.05194035566
3426	0.9642857143	0.05194035566
3427	0.9642857143	0.05194035566
3428	0.9642857143	0.05194035566
3429	0.9642857143	0.05194035566
3430	0.9642857143	0.05194035566
3431	0.9642857143	0.05194035566
3432	0.9642857143	0.05194035566
3433	0.9642857143	0.05194035566
3434	0.9642857143	0.05194035566
3435	0.9642857143	0.05194035566
3436	0.9642857143	0.05194035566
3437	0.9642857143	0.05194035566
3438	0.9642857143	0.05194035566
3439	0.9642857143	0.05194035566
3440	0.9642857143	0.05194035566
3441	0.9642857143	0.05194035566
3442	0.9642857143	0.05194035566
3443	0.9642857143	0.05194035566
3444	0.9642857143	0.05194035566
3445	0.9642857143	0.05194035566
3446	0.9642857143	0.05194035566
3447	0.9642857143	0.05194035566
3448	0.9642857143	0.05194035566
3449	0.9642857143	0.05194035566
3450	0.9642857143	0.05194035566
3451	0.9642857143	0.05194035566
3452	0.9642857143	0.05194035566
3453	0.9642857143	0.05194035566
3454	0.9642857143	0.05194035566
3455	0.9642857143	0.05194035566
3456	0.9642857143	0.05194035566
3457	0.9642857143	0.05194035566
3458	0.9642857143	0.05194035566
3459	0.9642857143	0.05194035566
3460	0.9642857143	0.05194035566
3461	0.9642857143	0.05194035566
3462	0.9642857143	0.05194035566
3463	0.9642857143	0.05194035566
3464	0.9642857143	0.05194035566
3465	0.9642857143	0.05194035566
3466	0.9642857143	0.05194035566
3467	0.9642857143	0.05194035566
3468	0.9642857143	0.05194035566
3469	0.9642857143	0.05194035566
3470	0.9642857143	0.05194035566
3471	0.9642857143	0.05194035566
3472	0.9642857143	0.05194035566
3473	0.9642857143	0.05194035566
3474	0.9642857143	0.05194035566
3475	0.9642857143	0.05194035566
3476	0.9642857143	0.05194035566
3477	0.9642857143	0.05194035566
3478	0.9642857143	0.05194035566
3479	0.9642857143	0.05194035566
3480	0.9642857143	0.05194035566
3481	0.9642857143	0.05194035566
3482	0.9642857143	0.05194035566
3483	0.9642857143	0.05194035566
3484	0.9642857143	0.05194035566
3485	0.9642857143	0.05194035566
3486	0.9642857143	0.05194035566
3487	0.9642857143	0.05194035566
3488	0.9642857143	0.05194035566
3489	0.9642857143	0.05194035566
3490	0.9642857143	0.05194035566
3491	0.9642857143	0.05194035566
3492	0.9642857143	0.05194035566
3493	0.9642857143	0.05194035566
3494	0.9642857143	0.05194035566
3495	0.9642857143	0.05194035566
3496	0.9642857143	0.05194035566
3497	0.9642857143	0.05194035566
3498	0.9642857143	0.05194035566
3499	0.9642857143	0.05194035566
3500	0.9642857143	0.05194035566
3501	0.9642857143	0.05194035566
3502	0.9642857143	0.05194035566
3503	0.9642857143	0.05194035566
3504	0.9642857143	0.05194035566
3505	0.9642857143	0.05194035566
3506	0.9642857143	0.05194035566
3507	0.9642857143	0.05194035566
3508	0.9642857143	0.05194035566
3509	0.9642857143	0.05194035566
3510	0.9642857143	0.05194035566
3511	0.9642857143	0.05194035566
3512	0.9642857143	0.05194035566
3513	0.9642857143	0.05194035566
3514	0.9642857143	0.05194035566
3515	0.9642857143	0.05194035566
3516	0.9642857143	0.05194035566
3517	0.9642857143	0.05194035566
3518	0.9642857143	0.05194035566
3519	0.9642857143	0.05194035566
3520	0.9642857143	0.05194035566
3521	0.9642857143	0.05194035566
3522	0.9642857143	0.05194035566
3523	0.9642857143	0.05194035566
3524	0.9642857143	0.05194035566
3525	0.9642857143	0.05194035566
3526	0.9642857143	0.05194035566
3527	0.9642857143	0.05194035566
3528	0.9642857143	0.05194035566
3529	0.9642857143	0.05194035566
3530	0.9642857143	0.05194035566
3531	0.9642857143	0.05194035566
3532	0.9642857143	0.05194035566
3533	0.9642857143	0.05194035566
3534	0.9642857143	0.05194035566
3535	0.9642857143	0.05194035566
3536	0.9642857143	0.05194035566
3537	0.9642857143	0.05194035566
3538	0.9642857143	0.05194035566
3539	0.9642857143	0.05194035566
3540	0.9642857143	0.05194035566
3541	0.9642857143	0.05194035566
3542	0.9642857143	0.05194035566
3543	0.9642857143	0.05194035566
3544	0.9642857143	0.05194035566
3545	0.9642857143	0.05194035566
3546	0.9642857143	0.05194035566
3547	0.9642857143	0.05194035566
3548	0.9642857143	0.05194035566
3549	0.9642857143	0.05194035566
3550	0.9642857143	0.05194035566
3551	0.9642857143	0.05194035566
3552	0.9642857143	0.05194035566
3553	0.9642857143	0.05194035566
3554	0.9642857143	0.05194035566
3555	0.9642857143	0.05194035566
3556	0.9642857143	0.05194035566
3557	0.9642857143	0.05194035566
3558	0.9642857143	0.05194035566
3559	0.9642857143	0.05194035566
3560	0.9642857143	0.05194035566
3561	0.9642857143	0.05194035566
3562	0.9642857143	0.05194035566
3563	0.9642857143	0.05194035566
3564	0.9642857143	0.05194035566
3565	0.9642857143	0.05194035566
3566	0.9642857143	0.05194035566
3567	0.9642857143	0.05194035566
3568	0.9642857143	0.05194035566
3569	0.9642857143	0.05194035566
3570	0.9642857143	0.05194035566
3571	0.9642857143	0.05194035566
3572	0.9642857143	0.05194035566
3573	0.9642857143	0.05194035566
3574	0.9642857143	0.05194035566
3575	0.9642857143	0.05194035566
3576	0.9642857143	0.05194035566
3577	0.9642857143	0.05194035566
3578	0.9642857143	0.05194035566
3579	0.9642857143	0.05194035566
3580	0.9642857143	0.05194035566
3581	0.9642857143	0.05194035566
3582	0.9642857143	0.05194035566
3583	0.9642857143	0.05194035566
3584	0.9642857143	0.05194035566
3585	0.9642857143	0.05194035566
3586	0.9642857143	0.05194035566
3587	0.9642857143	0.05194035566
3588	0.9642857143	0.05194035566
3589	0.9642857143	0.05194035566
3590	0.9642857143	0.05194035566
3591	0.9642857143	0.05194035566
3592	0.9642857143	0.05194035566
3593	0.9642857143	0.05194035566
3594	0.9642857143	0.05194035566
3595	0.9642857143	0.05194035566
3596	0.9642857143	0.05194035566
3597	0.9642857143	0.05194035566
3598	0.9642857143	0.05194035566
3599	0.9642857143	0.05194035566
3600	0.9642857143	0.05194035566
3601	0.9642857143	0.05194035566
3602	0.9642857143	0.05194035566
3603	0.9642857143	0.05194035566
3604	0.9642857143	0.05194035566
3605	0.9642857143	0.05194035566
3606	0.9642857143	0.05194035566
3607	0.9642857143	0.05194035566
3608	0.9642857143	0.05194035566
3609	0.9642857143	0.05194035566
3610	0.9642857143	0.05194035566
3611	0.9642857143	0.05194035566
3612	0.9642857143	0.05194035566
3613	0.9642857143	0.05194035566
3614	0.9642857143	0.05194035566
3615	0.9642857143	0.05194035566
3616	0.9642857143	0.05194035566
3617	0.9642857143	0.05194035566
3618	0.9642857143	0.05194035566
3619	0.9642857143	0.05194035566
3620	0.9642857143	0.05194035566
3621	0.9642857143	0.05194035566
3622	0.9642857143	0.05194035566
3623	0.9642857143	0.05194035566
3624	0.9642857143	0.05194035566
3625	0.9642857143	0.05194035566
3626	0.9642857143	0.05194035566
3627	0.9642857143	0.05194035566
3628	0.9642857143	0.05194035566
3629	0.9642857143	0.05194035566
3630	0.9642857143	0.05194035566
3631	0.9642857143	0.05194035566
3632	0.9642857143	0.05194035566
3633	0.9642857143	0.05194035566
3634	0.9642857143	0.05194035566
3635	0.9642857143	0.05194035566
3636	0.9642857143	0.05194035566
3637	0.9642857143	0.05194035566
3638	0.9642857143	0.05194035566
3639	0.9642857143	0.05194035566
3640	0.9642857143	0.05194035566
3641	0.9642857143	0.05194035566
3642	0.9642857143	0.05194035566
3643	0.9642857143	0.05194035566
3644	0.9642857143	0.05194035566
3645	0.9642857143	0.05194035566
3646	0.9642857143	0.05194035566
3647	0.9642857143	0.05194035566
3648	0.9642857143	0.05194035566
3649	0.9642857143	0.05194035566
3650	0.9642857143	0.05194035566
3651	0.9642857143	0.05194035566
3652	0.9642857143	0.05194035566
3653	0.9642857143	0.05194035566
3654	0.9642857143	0.05194035566
3655	0.9642857143	0.05194035566
3656	0.9642857143	0.05194035566
3657	0.9642857143	0.05194035566
3658	0.9642857143	0.05194035566
3659	0.9642857143	0.05194035566
3660	0.9642857143	0.05194035566
3661	0.9642857143	0.05194035566
3662	0.9642857143	0.05194035566
3663	0.9642857143	0.05194035566
3664	0.9642857143	0.05194035566
3665	0.9642857143	0.05194035566
3666	0.9642857143	0.05194035566
3667	0.9642857143	0.05194035566
3668	0.9642857143	0.05194035566
3669	0.9642857143	0.05194035566
3670	0.9642857143	0.05194035566
3671	0.9642857143	0.05194035566
3672	0.9642857143	0.05194035566
3673	0.9642857143	0.05194035566
3674	0.9642857143	0.05194035566
3675	0.9642857143	0.05194035566
3676	0.9642857143	0.05194035566
3677	0.9642857143	0.05194035566
3678	0.9642857143	0.05194035566
3679	0.9642857143	0.05194035566
3680	0.9642857143	0.05194035566
3681	0.9642857143	0.05194035566
3682	0.9642857143	0.05194035566
3683	0.9642857143	0.05194035566
3684	0.9642857143	0.05194035566
3685	0.9642857143	0.05194035566
3686	0.9642857143	0.05194035566
3687	0.9642857143	0.05194035566
3688	0.9642857143	0.05194035566
3689	0.9642857143	0.05194035566
3690	0.9642857143	0.05194035566
3691	0.9642857143	0.05194035566
3692	0.9642857143	0.05194035566
3693	0.9642857143	0.05194035566
3694	0.9642857143	0.05194035566
3695	0.9642857143	0.05194035566
3696	0.9642857143	0.05194035566
3697	0.9642857143	0.05194035566
3698	0.9642857143	0.05194035566
3699	0.9642857143	0.05194035566
3700	0.9642857143	0.05194035566
3701	0.9642857143	0.05194035566
3702	0.9642857143	0.05194035566
3703	0.9642857143	0.05194035566
3704	0.9642857143	0.05194035566
3705	0.9642857143	0.05194035566
3706	0.9642857143	0.05194035566
3707	0.9642857143	0.05194035566
3708	0.9642857143	0.05194035566
3709	0.9642857143	0.05194035566
3710	0.9642857143	0.05194035566
3711	0.9642857143	0.05194035566
3712	0.9642857143	0.05194035566
3713	0.9642857143	0.05194035566
3714	0.9642857143	0.05194035566
3715	0.9642857143	0.05194035566
3716	0.9642857143	0.05194035566
3717	0.9642857143	0.05194035566
3718	0.9642857143	0.05194035566
3719	0.9642857143	0.05194035566
3720	0.9642857143	0.05194035566
3721	0.9642857143	0.05194035566
3722	0.9642857143	0.05194035566
3723	0.9642857143	0.05194035566
3724	0.9642857143	0.05194035566
3725	0.9642857143	0.05194035566
3726	0.9642857143	0.05194035566
3727	0.9642857143	0.05194035566
3728	0.9642857143	0.05194035566
3729	0.9642857143	0.05194035566
3730	0.9642857143	0.05194035566
3731	0.9642857143	0.05194035566
3732	0.9642857143	0.05194035566
3733	0.9642857143	0.05194035566
3734	0.9642857143	0.05194035566
3735	0.9642857143	0.05194035566
3736	0.9642857143	0.05194035566
3737	0.9642857143	0.05194035566
3738	0.9642857143	0.05194035566
3739	0.9642857143	0.05194035566
3740	0.9642857143	0.05194035566
3741	0.9642857143	0.05194035566
3742	0.9642857143	0.05194035566
3743	0.9642857143	0.05194035566
3744	0.9642857143	0.05194035566
3745	0.9642857143	0.05194035566
3746	0.9642857143	0.05194035566
3747	0.9642857143	0.05194035566
3748	0.9642857143	0.05194035566
3749	0.9642857143	0.05194035566
3750	0.9642857143	0.05194035566
3751	0.9642857143	0.05194035566
3752	0.9642857143	0.05194035566
3753	0.9642857143	0.05194035566
3754	0.9642857143	0.05194035566
3755	0.9642857143	0.05194035566
3756	0.9642857143	0.05194035566
3757	0.9642857143	0.05194035566
3758	0.9642857143	0.05194035566
3759	0.9642857143	0.05194035566
3760	0.9642857143	0.05194035566
3761	0.9642857143	0.05194035566
3762	0.9642857143	0.05194035566
3763	0.9642857143	0.05194035566
3764	0.9642857143	0.05194035566
3765	0.9642857143	0.05194035566
3766	0.9642857143	0.05194035566
3767	0.9642857143	0.05194035566
3768	0.9642857143	0.05194035566
3769	0.9642857143	0.05194035566
3770	0.9642857143	0.05194035566
3771	0.9642857143	0.05194035566
3772	0.9642857143	0.05194035566
3773	0.9642857143	0.05194035566
3774	0.9642857143	0.05194035566
3775	0.9642857143	0.05194035566
3776	0.9642857143	0.05194035566
3777	0.9642857143	0.05194035566
3778	0.9642857143	0.05194035566
3779	0.9642857143	0.05194035566
3780	0.9642857143	0.05194035566
3781	0.9642857143	0.05194035566
3782	0.9642857143	0.05194035566
3783	0.9642857143	0.05194035566
3784	0.9642857143	0.05194035566
3785	0.9642857143	0.05194035566
3786	0.9642857143	0.05194035566
3787	0.9642857143	0.05194035566
3788	0.9642857143	0.05194035566
3789	0.9642857143	0.05194035566
3790	0.9642857143	0.05194035566
3791	0.9642857143	0.05194035566
3792	0.9642857143	0.05194035566
3793	0.9642857143	0.05194035566
3794	0.9642857143	0.05194035566
3795	0.9642857143	0.05194035566
3796	0.9642857143	0.05194035566
3797	0.9642857143	0.05194035566
3798	0.9642857143	0.05194035566
3799	0.9642857143	0.05194035566
3800	0.9642857143	0.05194035566
3801	0.9642857143	0.05194035566
3802	0.9642857143	0.05194035566
3803	0.9642857143	0.05194035566
3804	0.9642857143	0.05194035566
3805	0.9642857143	0.05194035566
3806	0.9642857143	0.05194035566
3807	0.9642857143	0.05194035566
3808	0.9642857143	0.05194035566
3809	0.9642857143	0.05194035566
3810	0.9642857143	0.05194035566
3811	0.9642857143	0.05194035566
3812	0.9642857143	0.05194035566
3813	0.9642857143	0.05194035566
3814	0.9642857143	0.05194035566
3815	0.9642857143	0.05194035566
3816	0.9642857143	0.05194035566
3817	0.9642857143	0.05194035566
3818	0.9642857143	0.05194035566
3819	0.9642857143	0.05194035566
3820	0.9642857143	0.05194035566
3821	0.9642857143	0.05194035566
3822	0.9642857143	0.05194035566
3823	0.9642857143	0.05194035566
3824	0.9642857143	0.05194035566
3825	0.9642857143	0.05194035566
3826	0.9642857143	0.05194035566
3827	0.9642857143	0.05194035566
3828	0.9642857143	0.05194035566
3829	0.9642857143	0.05194035566
3830	0.9642857143	0.05194035566
3831	0.9642857143	0.05194035566
3832	0.9642857143	0.05194035566
3833	0.9642857143	0.05194035566
3834	0.9642857143	0.05194035566
3835	0.9642857143	0.05194035566
3836	0.9642857143	0.05194035566
3837	0.9642857143	0.05194035566
3838	0.9642857143	0.05194035566
3839	0.9642857143	0.05194035566
3840	0.9642857143	0.05194035566
3841	0.9642857143	0.05194035566
3842	0.9642857143	0.05194035566
3843	0.9642857143	0.05194035566
3844	0.9642857143	0.05194035566
3845	0.9642857143	0.05194035566
3846	0.9642857143	0.05194035566
3847	0.9642857143	0.05194035566
3848	0.9642857143	0.05194035566
3849	0.9642857143	0.05194035566
3850	0.9642857143	0.05194035566
3851	0.9642857143	0.05194035566
3852	0.9642857143	0.05194035566
3853	0.9642857143	0.05194035566
3854	0.9642857143	0.05194035566
3855	0.9642857143	0.05194035566
3856	0.9642857143	0.05194035566
3857	0.9642857143	0.05194035566
3858	0.9642857143	0.05194035566
3859	0.9642857143	0.05194035566
3860	0.9642857143	0.05194035566
3861	0.9642857143	0.05194035566
3862	0.9642857143	0.05194035566
3863	0.9642857143	0.05194035566
3864	0.9642857143	0.05194035566
3865	0.9642857143	0.05194035566
3866	0.9642857143	0.05194035566
3867	0.9642857143	0.05194035566
3868	0.9642857143	0.05194035566
3869	0.9642857143	0.05194035566
3870	0.9642857143	0.05194035566
3871	0.9642857143	0.05194035566
3872	0.9642857143	0.05194035566
3873	0.9642857143	0.05194035566
3874	0.9642857143	0.05194035566
3875	0.9642857143	0.05194035566
3876	0.9642857143	0.05194035566
3877	0.9642857143	0.05194035566
3878	0.9642857143	0.05194035566
3879	0.9642857143	0.05194035566
3880	0.9642857143	0.05194035566
3881	0.9642857143	0.05194035566
3882	0.9642857143	0.05194035566
3883	0.9642857143	0.05194035566
3884	0.9642857143	0.05194035566
3885	0.9642857143	0.05194035566
3886	0.9642857143	0.05194035566
3887	0.9642857143	0.05194035566
3888	0.9642857143	0.05194035566
3889	0.9642857143	0.05194035566
3890	0.9642857143	0.05194035566
3891	0.9642857143	0.05194035566
3892	0.9642857143	0.05194035566
3893	0.9642857143	0.05194035566
3894	0.9642857143	0.05194035566
3895	0.9642857143	0.05194035566
3896	0.9642857143	0.05194035566
3897	0.9642857143	0.05194035566
3898	0.9642857143	0.05194035566
3899	0.9642857143	0.05194035566
3900	0.9642857143	0.05194035566
3901	0.9642857143	0.05194035566
3902	0.9642857143	0.05194035566
3903	0.9642857143	0.05194035566
3904	0.9642857143	0.05194035566
3905	0.9642857143	0.05194035566
3906	0.9642857143	0.05194035566
3907	0.9642857143	0.05194035566
3908	0.9642857143	0.05194035566
3909	0.9642857143	0.05194035566
3910	0.9642857143	0.05194035566
3911	0.9642857143	0.05194035566
3912	0.9642857143	0.05194035566
3913	0.9642857143	0.05194035566
3914	0.9642857143	0.05194035566
3915	0.9642857143	0.05194035566
3916	0.9642857143	0.05194035566
3917	0.9642857143	0.05194035566
3918	0.9642857143	0.05194035566
3919	0.9642857143	0.05194035566
3920	0.9642857143	0.05194035566
3921	0.9642857143	0.05194035566
3922	0.9642857143	0.05194035566
3923	0.9642857143	0.05194035566
3924	0.9642857143	0.05194035566
3925	0.9642857143	0.05194035566
3926	0.9642857143	0.05194035566
3927	0.9642857143	0.05194035566
3928	0.9642857143	0.05194035566
3929	0.9642857143	0.05194035566
3930	0.9642857143	0.05194035566
3931	0.9642857143	0.05194035566
3932	0.9642857143	0.05194035566
3933	0.9642857143	0.05194035566
3934	0.9642857143	0.05194035566
3935	0.9642857143	0.05194035566
3936	0.9642857143	0.05194035566
3937	0.9642857143	0.05194035566
3938	0.9642857143	0.05194035566
3939	0.9642857143	0.05194035566
3940	0.9642857143	0.05194035566
3941	0.9642857143	0.05194035566
3942	0.9642857143	0.05194035566
3943	0.9642857143	0.05194035566
3944	0.9642857143	0.05194035566
3945	0.9642857143	0.05194035566
3946	0.9642857143	0.05194035566
3947	0.9642857143	0.05194035566
3948	0.9642857143	0.05194035566
3949	0.9642857143	0.05194035566
3950	0.9642857143	0.05194035566
3951	0.9642857143	0.05194035566
3952	0.9642857143	0.05194035566
3953	0.9642857143	0.05194035566
3954	0.9642857143	0.05194035566
3955	0.9642857143	0.05194035566
3956	0.9642857143	0.05194035566
3957	0.9642857143	0.05194035566
3958	0.9642857143	0.05194035566
3959	0.9642857143	0.05194035566
3960	0.9642857143	0.05194035566
3961	0.9642857143	0.05194035566
3962	0.9642857143	0.05194035566
3963	0.9642857143	0.05194035566
3964	0.9642857143	0.05194035566
3965	0.9642857143	0.05194035566
3966	0.9642857143	0.05194035566
3967	0.9642857143	0.05194035566
3968	0.9642857143	0.05194035566
3969	0.9642857143	0.05194035566
3970	0.9642857143	0.05194035566
3971	0.9642857143	0.05194035566
3972	0.9642857143	0.05194035566
